Index,Price_1,Price_2,Price_3,Price_4,Price_5
11498,1085.6,1186.0,876.9,1173.0,1587.6
11499,1085.5,1182.9,877.5,1172.5,1587.3
11500,1085.2,1182.3,878.5,1176.5,1588.3
11501,1084.2,1182.3,879.5,1177.2,1583.3
11502,1084.0,1181.3,880.5,1178.2,1588.8
11503,1083.0,1184.8,881.2,1178.2,1585.5
11504,1083.0,1185.2,877.5,1178.5,1589.4
11505,1082.0,1181.8,881.5,1179.5,1590.4
11506,1085.3,1185.4,882.5,1179.5,1591.4
11507,1086.3,1186.4,882.6,1180.4,1587.9
11508,1082.4,1187.4,883.3,1176.4,1587.9
11509,1082.2,1188.4,879.4,1175.4,1586.9
11510,1081.2,1189.4,883.4,1175.4,1590.0
11511,1081.2,1185.5,879.0,1175.4,1586.2
11512,1084.5,1184.5,882.4,1174.4,1586.2
11513,1080.5,1188.2,879.4,1173.7,1585.8
11514,1079.5,1188.2,883.1,1173.3,1589.6
11515,1078.5,1185.2,879.2,1173.0,1590.6
11516,1082.8,1184.2,879.2,1172.8,1590.8
11517,1078.8,1184.1,882.7,1172.8,1587.8
11518,1079.1,1188.0,883.7,1171.8,1591.5
11519,1078.1,1189.0,878.7,1170.8,1591.6
11520,1077.7,1185.4,877.7,1169.8,1587.6
11521,1077.5,1189.3,876.7,1173.1,1586.6
11522,1077.1,1189.3,875.7,1170.1,1589.8
11523,1076.1,1190.3,874.7,1173.6,1590.8
11524,1075.1,1186.8,875.5,1174.6,1587.2
11525,1075.1,1190.3,879.5,1174.6,1591.1
11526,1074.1,1190.3,880.5,1171.2,1587.1
11527,1073.6,1191.3,880.6,1175.2,1587.3
11528,1072.6,1192.3,880.6,1176.2,1586.3
11529,1076.5,1193.1,881.6,1177.2,1585.5
11530,1073.1,1194.1,882.4,1178.2,1589.5
11531,1077.1,1189.1,878.4,1179.2,1589.5
11532,1078.1,1190.9,878.5,1180.2,1586.0
11533,1079.1,1194.8,878.5,1181.2,1585.2
11534,1079.8,1194.8,877.5,1182.2,1584.2
11535,1080.8,1195.8,880.8,1183.2,1588.0
11536,1077.4,1196.8,877.3,1179.4,1584.1
11537,1081.4,1197.8,880.5,1179.4,1583.1
11538,1082.4,1197.8,880.8,1178.4,1582.1
11539,1083.4,1197.8,881.8,1182.1,1581.3
11540,1083.6,1194.0,882.8,1182.1,1581.3
11541,1084.2,1193.0,879.8,1183.1,1584.5
11542,1084.2,1192.0,883.8,1179.8,1581.3
11543,1085.2,1191.5,884.8,1178.8,1580.5
11544,1086.2,1191.1,885.8,1177.8,1584.0
11545,1086.6,1190.1,886.1,1176.8,1585.0
11546,1087.6,1195.1,882.6,1176.2,1581.3
11547,1088.6,1196.1,882.5,1175.2,1585.3
11548,1089.6,1197.1,886.5,1174.5,1581.4
11549,1089.6,1198.1,886.8,1174.5,1585.4
11550,1086.0,1193.7,887.8,1178.1,1581.6
11551,1086.0,1193.4,888.8,1178.2,1581.2
11552,1085.0,1197.4,889.8,1179.2,1580.2
11553,1084.0,1197.3,890.8,1174.2,1579.2
11554,1083.0,1193.3,891.7,1174.8,1583.2
11555,1082.2,1192.3,891.7,1173.9,1583.2
11556,1081.6,1191.3,892.7,1177.9,1579.3
11557,1081.5,1190.3,893.7,1173.6,1582.4
11558,1080.5,1189.4,894.7,1177.6,1578.4
11559,1080.4,1193.2,890.8,1178.6,1577.4
11560,1083.8,1194.2,894.8,1179.2,1576.7
11561,1083.8,1194.3,895.8,1179.3,1576.6
11562,1080.4,1190.4,896.2,1180.2,1576.6
11563,1079.8,1190.2,892.2,1180.2,1575.9
11564,1083.8,1194.0,891.6,1181.2,1579.9
11565,1084.8,1194.2,895.6,1177.2,1579.2
11566,1085.8,1194.3,895.8,1177.2,1580.2
11567,1086.8,1195.3,891.9,1181.2,1581.2
11568,1087.8,1191.5,891.2,1182.0,1575.2
11569,1084.0,1191.5,895.2,1178.0,1577.0
11570,1088.0,1195.1,891.2,1182.2,1580.7
11571,1089.0,1196.1,891.2,1183.2,1581.7
11572,1090.0,1197.1,895.0,1183.2,1576.7
11573,1091.0,1197.1,891.1,1184.2,1582.3
11574,1087.3,1198.1,890.1,1184.8,1578.3
11575,1091.3,1198.3,889.1,1185.2,1578.1
11576,1087.4,1198.4,893.0,1186.2,1577.8
11577,1086.4,1199.4,889.2,1181.2,1577.8
11578,1091.4,1195.9,888.2,1182.6,1581.5
11579,1090.3,1195.9,892.0,1182.6,1582.5
11580,1086.6,1199.8,893.0,1181.6,1582.5
11581,1090.0,1200.8,888.0,1181.2,1583.5
11582,1090.2,1201.8,892.8,1180.7,1583.5
11583,1091.2,1201.9,889.0,1184.7,1584.5
11584,1091.4,1201.9,888.0,1185.7,1585.5
11585,1091.4,1198.8,887.0,1181.6,1586.5
11586,1091.4,1197.8,890.8,1181.5,1582.8
11587,1092.4,1200.8,891.5,1181.2,1582.8
11588,1093.4,1200.9,887.6,1180.8,1581.8
11589,1093.5,1196.9,891.5,1179.8,1581.3
11590,1090.2,1195.9,892.5,1179.4,1581.3
11591,1089.7,1194.9,893.5,1183.4,1580.3
11592,1089.4,1194.3,894.5,1184.4,1580.3
11593,1088.4,1193.3,895.5,1184.8,1579.3
11594,1088.0,1192.3,895.5,1180.8,1582.4
11595,1092.0,1191.3,896.0,1179.8,1578.4
11596,1092.5,1195.2,892.8,1179.8,1577.4
11597,1093.0,1191.5,891.8,1183.8,1576.4
11598,1094.0,1191.5,891.5,1180.2,1580.0
11599,1090.5,1190.5,895.4,1180.2,1581.0
11600,1090.0,1189.5,891.6,1179.2,1576.0
11601,1089.2,1189.5,890.6,1182.8,1580.2
11602,1093.2,1193.0,894.2,1178.8,1580.2
11603,1094.2,1189.5,894.2,1182.8,1576.5
11604,1090.3,1189.5,890.8,1183.8,1576.0
11605,1090.2,1188.5,890.7,1184.8,1575.0
11606,1090.2,1188.2,894.7,1185.3,1574.5
11607,1090.0,1187.9,895.7,1185.3,1578.3
11608,1094.0,1191.6,891.7,1185.3,1579.3
11609,1095.0,1191.6,895.0,1186.3,1579.4
11610,1095.5,1192.6,891.4,1186.6,1575.4
11611,1095.5,1192.7,891.4,1186.6,1574.4
11612,1096.3,1193.7,894.6,1187.0,1573.4
11613,1097.3,1193.8,894.6,1183.0,1572.4
11614,1098.3,1189.8,890.8,1187.0,1571.8
11615,1099.3,1193.3,890.5,1182.3,1575.8
11616,1095.7,1189.5,889.5,1186.3,1576.8
11617,1099.2,1189.4,889.4,1182.0,1573.6
11618,1095.2,1188.4,892.8,1181.0,1577.0
11619,1098.6,1191.4,893.8,1184.4,1578.0
11620,1094.6,1187.6,890.5,1185.4,1579.0
11621,1093.6,1187.6,894.5,1186.4,1579.4
11622,1093.6,1186.6,894.8,1186.4,1579.4
11623,1097.4,1190.0,894.9,1187.4,1580.0
11624,1097.5,1186.4,894.9,1187.8,1581.0
11625,1098.5,1190.4,895.9,1184.5,1582.0
11626,1099.2,1191.4,896.9,1183.5,1583.0
11627,1099.4,1187.4,897.9,1182.8,1579.8
11628,1100.4,1187.1,897.9,1182.4,1583.8
11629,1101.4,1191.1,898.6,1182.4,1579.9
11630,1101.4,1190.8,898.8,1181.4,1583.9
11631,1098.2,1190.8,894.8,1181.0,1579.8
11632,1097.2,1190.8,893.8,1181.0,1583.8
11633,1100.3,1187.2,893.8,1180.4,1580.2
11634,1097.0,1186.2,892.9,1184.4,1579.2
11635,1100.2,1185.6,892.6,1185.4,1583.2
11636,1100.2,1189.3,895.8,1182.3,1584.2
11637,1100.4,1190.1,891.9,1181.6,1580.5
11638,1101.4,1186.1,895.8,1181.3,1579.5
11639,1098.2,1190.5,895.8,1181.3,1578.8
11640,1098.2,1191.5,896.2,1184.6,1578.3
11641,1097.2,1186.5,897.2,1185.0,1578.3
11642,1096.2,1185.5,892.2,1185.1,1577.3
11643,1095.6,1187.0,891.2,1186.1,1580.5
11644,1094.6,1186.7,890.2,1181.1,1576.5
11645,1098.0,1190.3,889.2,1180.1,1580.2
11646,1094.0,1190.4,888.2,1185.2,1580.2
11647,1094.2,1186.4,887.2,1181.2,1576.4
11648,1093.2,1190.5,888.0,1185.0,1576.0
11649,1097.2,1191.5,888.0,1185.0,1575.0
11650,1093.2,1192.2,887.0,1185.6,1574.2
11651,1092.6,1188.2,886.0,1181.6,1573.9
11652,1096.6,1187.2,885.0,1180.8,1577.9
11653,1096.3,1186.5,884.0,1180.0,1577.8
11654,1096.3,1190.5,888.0,1179.4,1577.8
11655,1097.3,1191.5,888.8,1183.4,1578.2
11656,1097.4,1192.3,888.9,1184.4,1579.2
11657,1098.0,1188.8,884.9,1185.4,1579.2
11658,1098.0,1192.8,883.9,1185.4,1580.2
11659,1094.2,1193.8,883.0,1181.4,1580.4
11660,1097.4,1194.3,887.0,1180.4,1580.4
11661,1098.4,1190.3,887.3,1180.8,1581.4
11662,1093.4,1194.2,887.4,1180.8,1582.4
11663,1097.7,1190.2,887.4,1179.8,1583.4
11664,1098.7,1189.8,888.0,1179.0,1579.5
11665,1099.7,1189.4,884.6,1183.0,1579.0
11666,1100.7,1188.4,884.4,1184.0,1578.0
11667,1096.8,1187.4,884.0,1183.4,1577.6
11668,1100.4,1186.4,884.0,1183.4,1577.6
11669,1100.8,1190.3,883.0,1184.4,1576.6
11670,1097.0,1190.3,886.2,1180.5,1576.5
11671,1096.8,1187.2,883.1,1180.4,1576.2
11672,1100.8,1190.5,886.2,1179.4,1576.0
11673,1101.0,1191.5,886.8,1183.2,1579.2
11674,1097.0,1187.6,883.5,1183.2,1580.2
11675,1096.0,1187.6,887.5,1184.2,1576.6
11676,1095.4,1186.6,884.2,1185.2,1576.6
11677,1095.4,1185.7,887.6,1186.2,1575.6
11678,1094.4,1185.7,888.6,1182.6,1579.2
11679,1097.8,1189.0,884.7,1181.8,1575.4
11680,1094.2,1189.1,888.7,1181.2,1575.3
11681,1098.2,1190.0,889.7,1185.0,1579.3
11682,1094.0,1186.0,890.7,1185.0,1580.3
11683,1094.0,1185.7,890.4,1186.0,1581.3
11684,1093.7,1189.7,891.4,1182.7,1582.3
11685,1097.7,1186.2,892.4,1181.7,1583.3
11686,1098.7,1185.2,888.6,1185.6,1580.0
11687,1099.7,1185.0,892.6,1186.6,1579.0
11688,1100.7,1185.0,893.6,1187.0,1578.0
11689,1096.5,1184.0,893.3,1188.0,1584.0
11690,1100.2,1183.0,889.3,1184.5,1585.0
11691,1096.3,1182.0,889.9,1188.5,1579.1
11692,1095.3,1181.4,889.9,1189.5,1578.1
11693,1100.3,1184.6,888.9,1190.5,1577.1
11694,1095.6,1184.6,888.0,1190.4,1577.1
11695,1095.6,1185.6,892.0,1190.5,1576.1
11696,1094.6,1182.3,892.2,1186.5,1575.5
11697,1093.6,1182.3,893.2,1185.5,1574.5
11698,1092.6,1181.4,888.2,1184.8,1574.5
11699,1091.6,1180.4,893.0,1184.8,1578.2
11700,1090.8,1180.4,889.0,1188.7,1574.2
11701,1090.7,1179.4,888.0,1189.2,1573.2
11702,1094.0,1182.4,891.9,1189.3,1572.2
11703,1090.4,1178.4,892.1,1190.3,1571.2
11704,1090.4,1178.5,892.1,1187.2,1571.0
11705,1089.4,1182.5,888.6,1187.2,1570.0
11706,1093.1,1182.8,888.6,1190.5,1573.8
11707,1093.2,1178.8,887.6,1191.5,1570.2
11708,1093.8,1182.0,887.6,1191.5,1573.4
11709,1089.8,1178.4,886.6,1192.3,1573.4
11710,1089.8,1182.4,889.8,1192.5,1574.4
11711,1093.8,1183.4,890.0,1192.7,1575.4
11712,1093.8,1184.4,886.6,1193.2,1576.4
11713,1090.8,1185.4,885.6,1194.2,1577.4
11714,1090.8,1185.8,888.9,1194.6,1578.4
11715,1094.4,1186.3,884.9,1190.8,1579.4
11716,1094.4,1182.8,883.9,1194.5,1575.8
11717,1095.4,1182.8,882.9,1190.5,1575.6
11718,1096.3,1181.8,881.9,1194.1,1575.6
11719,1092.4,1180.9,880.9,1190.1,1579.2
11720,1092.4,1184.8,879.9,1194.0,1575.3
11721,1091.4,1181.0,878.9,1194.6,1579.3
11722,1095.3,1184.4,877.9,1194.6,1579.5
11723,1096.3,1184.4,876.9,1191.2,1579.7
11724,1097.3,1185.4,880.6,1191.2,1575.7
11725,1097.3,1181.8,881.2,1190.2,1574.7
11726,1094.2,1185.7,881.2,1189.2,1573.7
11727,1093.2,1186.6,882.2,1192.3,1573.6
11728,1098.2,1182.6,883.2,1193.3,1573.6
11729,1099.2,1181.6,880.0,1193.4,1572.6
11730,1095.0,1180.6,880.0,1193.4,1572.2
11731,1099.0,1179.6,879.0,1190.2,1571.2
11732,1099.8,1179.8,878.0,1190.2,1576.2
11733,1095.8,1179.7,881.4,1193.3,1577.2
11734,1099.1,1183.7,877.4,1193.3,1576.4
11735,1100.1,1183.9,878.0,1194.3,1572.8
11736,1100.1,1184.3,877.5,1195.2,1572.8
11737,1101.0,1185.3,881.5,1195.2,1576.2
11738,1097.1,1186.3,881.9,1191.8,1576.2
11739,1097.1,1180.3,877.9,1191.8,1576.5
11740,1096.1,1182.2,881.4,1195.2,1576.6
11741,1095.8,1186.2,882.4,1196.2,1573.2
11742,1094.8,1187.2,882.4,1197.2,1573.2
11743,1093.8,1188.2,882.8,1197.5,1572.2
11744,1093.8,1189.2,879.6,1197.5,1571.2
11745,1092.8,1190.2,878.8,1198.5,1571.2
11746,1091.9,1191.2,878.8,1199.5,1570.2
11747,1091.9,1192.2,877.8,1200.1,1569.2
11748,1090.9,1193.2,876.8,1197.1,1572.8
11749,1090.8,1194.2,875.8,1196.9,1568.8
11750,1094.6,1195.2,874.8,1196.9,1567.8
11751,1094.6,1196.2,878.0,1195.9,1566.8
11752,1095.3,1197.2,878.0,1199.2,1566.0
11753,1096.3,1198.2,878.2,1195.8,1565.2
11754,1097.0,1199.2,878.5,1195.8,1569.1
11755,1098.0,1200.2,878.5,1199.2,1565.5
11756,1094.6,1201.2,879.5,1200.2,1565.5
11757,1097.8,1202.2,876.0,1200.7,1568.6
11758,1098.8,1203.2,880.0,1200.7,1569.2
11759,1098.8,1203.2,876.1,1197.3,1565.2
11760,1095.6,1204.0,879.8,1201.0,1565.2
11761,1099.6,1205.0,880.8,1197.0,1564.8
11762,1100.6,1205.4,881.5,1200.2,1564.4
11763,1101.6,1206.4,881.5,1201.0,1567.9
11764,1097.0,1207.4,882.2,1201.0,1568.0
11765,1100.4,1208.4,882.2,1202.0,1564.0
11766,1101.4,1209.4,878.4,1202.6,1563.0
11767,1102.4,1210.4,882.2,1198.7,1562.0
11768,1103.4,1211.0,882.4,1197.7,1561.0
11769,1104.4,1211.4,878.5,1197.4,1560.0
11770,1100.8,1207.4,877.5,1196.8,1559.0
11771,1104.5,1207.4,877.5,1200.8,1558.0
11772,1104.5,1206.4,876.5,1200.8,1557.0
11773,1105.5,1206.6,875.5,1201.3,1556.0
11774,1101.8,1206.4,874.5,1197.3,1555.0
11775,1101.8,1206.4,874.5,1197.3,1554.0
11776,1100.8,1205.4,874.4,1196.3,1553.0
11777,1104.3,1210.4,874.0,1196.0,1552.0
11778,1100.3,1211.4,877.2,1195.5,1551.0
11779,1101.0,1212.4,878.2,1199.5,1550.0
11780,1100.9,1213.4,878.2,1200.5,1549.0
11781,1104.2,1214.4,874.6,1197.0,1548.0
11782,1100.2,1215.4,874.6,1197.0,1547.0
11783,1103.4,1210.3,874.0,1201.0,1546.2
11784,1103.4,1214.2,878.0,1196.6,1546.2
11785,1104.4,1210.2,873.9,1196.6,1546.2
11786,1100.7,1209.2,873.5,1195.6,1545.2
11787,1104.5,1208.2,873.5,1199.5,1544.2
11788,1105.4,1212.3,876.5,1200.5,1543.2
11789,1106.4,1212.3,877.5,1200.5,1542.2
11790,1106.8,1213.3,878.5,1201.5,1541.2
11791,1106.8,1214.3,875.2,1198.0,1540.2
11792,1106.8,1208.3,879.2,1201.2,1539.2
11793,1107.8,1207.3,880.2,1197.2,1538.2
11794,1108.8,1213.6,876.1,1197.8,1541.2
11795,1109.8,1213.6,876.1,1201.2,1542.2
11796,1110.8,1214.6,879.8,1198.2,1542.2
11797,1111.8,1215.6,876.4,1198.2,1543.2
11798,1108.5,1215.7,875.4,1197.2,1537.2
11799,1112.4,1215.7,874.8,1200.5,1536.2
11800,1113.0,1216.7,878.8,1201.5,1538.6
11801,1109.0,1216.7,878.8,1198.2,1542.6
11802,1108.4,1217.7,878.9,1202.2,1542.6
11803,1107.4,1218.7,874.9,1202.2,1542.6
11804,1111.1,1219.7,873.9,1198.2,1543.6
11805,1107.2,1220.7,877.5,1197.2,1538.6
11806,1107.2,1221.7,877.5,1196.3,1539.3
11807,1106.2,1222.7,878.5,1196.3,1542.8
11808,1105.2,1223.7,879.0,1195.3,1542.8
11809,1104.3,1224.7,875.0,1194.3,1543.8
11810,1104.3,1225.7,874.0,1193.3,1544.8
11811,1103.3,1226.7,873.0,1196.8,1545.8
11812,1102.6,1227.7,872.0,1192.8,1546.8
11813,1106.2,1228.7,876.2,1196.2,1547.8
11814,1102.2,1229.7,876.3,1192.8,1543.8
11815,1101.2,1230.0,877.3,1196.8,1542.8
11816,1106.2,1230.0,878.3,1193.0,1542.4
11817,1100.8,1230.7,879.0,1197.0,1541.4
11818,1104.8,1231.0,879.0,1198.0,1540.4
11819,1105.8,1232.0,879.4,1198.0,1546.4
11820,1106.8,1232.0,880.4,1198.8,1547.4
11821,1102.3,1233.0,880.4,1195.2,1541.0
11822,1102.2,1234.0,876.4,1194.2,1541.0
11823,1102.0,1234.1,881.0,1193.2,1540.0
11824,1101.4,1234.1,882.0,1197.1,1539.0
11825,1101.4,1234.3,877.0,1193.1,1538.0
11826,1100.4,1230.3,881.4,1196.5,1537.0
11827,1104.3,1234.8,877.9,1197.5,1540.5
11828,1105.3,1235.2,877.9,1198.5,1541.5
11829,1101.8,1235.2,876.9,1199.5,1541.7
11830,1101.8,1236.2,880.7,1196.2,1537.8
11831,1100.8,1236.8,877.4,1196.1,1541.3
11832,1104.0,1233.5,881.2,1196.0,1542.3
11833,1105.0,1233.5,877.6,1195.0,1543.3
11834,1101.2,1232.6,881.4,1198.6,1543.5
11835,1105.2,1232.5,882.4,1198.6,1539.5
11836,1104.6,1232.5,877.4,1199.6,1538.8
11837,1101.5,1236.5,876.4,1199.9,1537.8
11838,1104.8,1237.5,875.4,1200.8,1542.8
11839,1104.8,1238.5,874.4,1200.8,1541.8
11840,1105.8,1239.5,880.2,1201.8,1537.8
11841,1102.4,1240.5,880.2,1202.8,1536.8
11842,1106.4,1241.5,876.2,1203.0,1535.8
11843,1106.0,1242.3,875.2,1204.0,1534.8
11844,1106.8,1242.5,874.2,1205.0,1534.6
11845,1103.0,1243.5,873.2,1205.7,1533.6
11846,1107.0,1240.2,872.2,1206.7,1537.5
11847,1108.0,1244.2,871.2,1201.7,1533.5
11848,1107.3,1245.2,875.0,1202.9,1532.5
11849,1104.0,1246.2,871.2,1201.9,1536.7
11850,1107.3,1247.2,871.2,1201.8,1532.7
11851,1103.3,1248.2,874.4,1200.8,1536.0
11852,1107.2,1249.2,871.0,1205.8,1536.2
11853,1107.2,1250.2,870.0,1206.8,1536.2
11854,1108.2,1251.2,869.9,1205.6,1532.2
11855,1104.4,1247.4,869.9,1205.6,1531.2
11856,1103.9,1247.4,868.9,1206.6,1532.2
11857,1103.7,1246.4,872.8,1203.2,1531.8
11858,1107.7,1245.4,873.8,1202.5,1531.8
11859,1107.5,1244.4,873.8,1202.2,1535.3
11860,1107.5,1244.1,870.6,1202.0,1536.3
11861,1108.5,1248.1,870.6,1201.4,1536.4
11862,1109.5,1249.1,869.8,1205.0,1532.4
11863,1110.5,1250.1,868.8,1205.1,1531.4
11864,1111.5,1251.1,867.8,1201.2,1530.4
11865,1107.7,1252.1,871.4,1201.2,1534.2
11866,1107.7,1253.1,871.8,1200.2,1530.2
11867,1106.7,1254.1,871.8,1199.2,1529.2
11868,1110.5,1255.1,872.8,1203.0,1533.3
11869,1110.5,1256.1,873.4,1203.2,1529.3
11870,1111.5,1257.1,869.4,1203.5,1528.3
11871,1112.5,1258.1,873.5,1199.8,1532.4
11872,1108.9,1259.1,873.5,1203.8,1532.4
11873,1107.9,1260.1,869.8,1199.2,1532.4
11874,1111.6,1261.1,869.8,1203.2,1533.4
11875,1112.0,1262.1,868.8,1202.8,1534.4
11876,1108.0,1263.1,867.8,1198.8,1535.2
11877,1107.0,1259.4,866.8,1198.8,1535.7
11878,1106.0,1259.2,865.8,1198.2,1535.7
11879,1105.0,1259.2,864.8,1197.2,1536.7
11880,1104.0,1262.3,864.3,1196.2,1537.1
11881,1103.6,1258.3,867.8,1195.2,1538.1
11882,1107.4,1257.3,864.4,1194.2,1538.1
11883,1103.8,1256.3,868.4,1193.2,1539.1
11884,1107.8,1255.3,864.5,1192.2,1539.6
11885,1108.8,1254.3,868.5,1192.0,1539.6
11886,1108.8,1254.0,869.0,1192.0,1540.6
11887,1109.8,1258.0,869.0,1195.2,1535.6
11888,1109.8,1259.0,870.0,1191.6,1534.6
11889,1110.8,1254.8,871.0,1190.6,1533.6
11890,1111.4,1254.8,867.6,1195.6,1532.6
11891,1108.3,1258.2,867.1,1191.5,1531.6
11892,1112.3,1254.3,867.1,1190.6,1530.6
11893,1113.3,1254.3,870.9,1190.5,1529.6
11894,1114.3,1253.3,867.6,1194.0,1528.6
11895,1115.3,1256.7,867.6,1190.0,1527.6
11896,1110.8,1257.7,866.6,1189.5,1526.6
11897,1109.8,1254.5,865.6,1193.5,1525.6
11898,1109.8,1254.5,864.6,1189.6,1526.5
11899,1108.8,1253.5,868.0,1188.6,1525.5
11900,1107.8,1252.5,864.0,1187.6,1524.5
11901,1106.8,1252.5,863.0,1193.6,1524.4
11902,1110.0,1256.5,862.0,1194.6,1528.0
11903,1106.4,1256.1,862.0,1195.6,1528.0
11904,1110.2,1257.1,861.4,1196.6,1529.0
11905,1111.2,1258.1,861.3,1190.3,1530.0
11906,1107.4,1258.8,864.8,1189.3,1531.0
11907,1106.4,1258.8,865.8,1193.3,1532.0
11908,1106.0,1259.8,866.8,1193.3,1532.2
11909,1110.0,1260.8,867.1,1190.2,1528.2
11910,1111.0,1261.8,867.2,1194.2,1527.2
11911,1112.0,1258.0,868.2,1190.2,1526.2
11912,1113.0,1261.7,869.2,1190.2,1526.2
11913,1113.2,1261.7,866.2,1189.2,1530.2
11914,1113.3,1262.7,866.2,1192.7,1530.2
11915,1113.3,1263.7,865.2,1192.7,1531.2
11916,1114.3,1264.7,868.9,1193.7,1532.2
11917,1115.3,1265.5,864.9,1194.7,1527.8
11918,1112.0,1265.5,865.1,1195.7,1531.8
11919,1115.1,1266.5,868.3,1196.7,1527.8
11920,1111.1,1267.5,864.3,1197.7,1526.8
11921,1115.2,1268.5,864.8,1198.7,1525.8
11922,1115.2,1268.5,868.5,1199.7,1529.2
11923,1115.9,1269.5,869.0,1200.6,1525.8
11924,1111.9,1270.5,869.3,1200.6,1529.8
11925,1116.0,1270.6,870.3,1201.6,1530.8
11926,1113.0,1271.2,870.6,1202.6,1531.8
11927,1117.0,1271.6,870.8,1202.7,1527.3
11928,1113.1,1272.5,866.8,1199.0,1527.3
11929,1117.1,1273.5,865.8,1198.0,1526.3
11930,1113.2,1273.5,870.8,1201.5,1525.3
11931,1117.0,1274.5,871.8,1201.5,1524.3
11932,1117.1,1275.5,872.8,1202.5,1523.3
11933,1117.3,1276.5,873.8,1199.4,1522.3
11934,1113.3,1277.5,872.6,1199.4,1521.3
11935,1112.3,1278.5,868.8,1198.4,1520.3
11936,1111.3,1279.5,872.8,1202.0,1519.9
11937,1115.2,1280.5,873.8,1202.0,1523.9
11938,1115.2,1280.8,874.2,1203.0,1524.9
11939,1111.6,1276.8,874.4,1203.2,1525.9
11940,1115.1,1275.8,871.3,1204.2,1526.9
11941,1115.3,1274.8,871.3,1204.2,1527.9
11942,1115.5,1273.8,870.3,1204.8,1528.9
11943,1116.2,1272.8,869.3,1204.8,1529.9
11944,1116.6,1271.8,868.3,1200.9,1530.9
11945,1113.0,1275.7,871.8,1204.9,1531.9
11946,1116.4,1276.7,867.9,1204.8,1528.0
11947,1112.5,1277.7,866.9,1201.2,1528.0
11948,1112.5,1278.7,871.9,1205.2,1527.2
11949,1115.8,1279.7,870.6,1206.2,1530.9
11950,1112.0,1280.7,870.8,1206.9,1526.9
11951,1111.0,1281.7,866.8,1202.9,1525.9
11952,1114.6,1282.7,870.6,1207.6,1524.9
11953,1110.6,1283.7,866.8,1208.6,1524.8
11954,1109.6,1284.7,866.8,1203.6,1528.6
11955,1114.0,1285.7,866.6,1205.0,1528.7
11956,1114.0,1286.2,866.4,1209.0,1529.7
11957,1115.0,1286.2,870.4,1210.0,1524.7
11958,1111.0,1287.2,866.5,1211.0,1524.7
11959,1111.0,1283.8,870.5,1212.0,1523.7
11960,1110.0,1283.6,871.5,1208.7,1522.7
11961,1113.2,1282.6,872.5,1207.7,1521.7
11962,1109.2,1282.6,873.5,1212.7,1520.7
11963,1108.2,1281.6,869.8,1213.7,1519.7
11964,1107.9,1280.6,869.8,1212.8,1518.7
11965,1111.0,1279.6,869.2,1212.9,1517.7
11966,1112.0,1279.6,873.0,1212.9,1523.2
11967,1112.6,1279.6,874.0,1209.8,1524.2
11968,1113.2,1278.6,875.0,1209.8,1525.2
11969,1113.2,1278.5,875.0,1208.8,1526.2
11970,1113.2,1278.5,871.2,1207.8,1527.2
11971,1114.2,1277.5,874.5,1211.8,1523.5
11972,1114.2,1282.5,870.5,1212.8,1522.5
11973,1115.2,1283.5,871.0,1213.0,1522.5
11974,1115.3,1284.5,875.0,1214.0,1521.5
11975,1112.1,1285.5,871.0,1214.5,1520.5
11976,1112.1,1286.5,875.0,1214.5,1519.5
11977,1111.1,1285.7,871.0,1215.5,1522.5
11978,1110.2,1281.7,871.0,1216.5,1523.5
11979,1114.2,1280.7,870.0,1212.7,1524.5
11980,1114.3,1279.7,869.0,1211.7,1521.2
11981,1111.0,1278.7,873.0,1210.7,1521.2
11982,1110.0,1282.7,869.0,1209.7,1521.2
11983,1109.0,1279.3,868.0,1213.4,1520.2
11984,1108.3,1278.3,872.5,1214.4,1519.2
11985,1112.3,1277.3,868.5,1214.8,1518.2
11986,1113.3,1277.3,872.0,1210.8,1517.2
11987,1112.8,1276.3,868.0,1214.4,1516.2
11988,1113.8,1275.3,871.7,1215.4,1515.2
11989,1110.2,1274.3,872.7,1215.4,1519.0
11990,1109.8,1273.3,872.7,1216.4,1519.0
11991,1108.8,1272.3,873.0,1213.0,1520.0
11992,1113.8,1271.3,873.0,1212.0,1521.0
11993,1108.8,1270.3,874.0,1211.0,1522.0
11994,1112.5,1269.3,875.0,1214.7,1518.4
11995,1109.2,1268.3,875.0,1210.7,1522.4
11996,1113.1,1267.3,871.5,1210.4,1523.4
11997,1109.3,1266.3,871.5,1210.4,1524.4
11998,1113.3,1265.3,870.5,1209.4,1525.4
11999,1113.3,1264.3,869.5,1208.4,1526.4
12000,1114.3,1263.3,869.2,1207.5,1527.4
12001,1115.3,1262.3,873.2,1211.0,1528.4
12002,1116.3,1261.3,874.2,1212.0,1529.4
12003,1117.3,1260.3,870.2,1208.0,1530.4
12004,1113.4,1149.6,870.2,1207.8,1526.2
12005,1117.2,1149.6,869.7,1207.8,1525.2
12006,1113.2,1149.6,868.7,1206.8,1528.4
12007,1112.2,1149.6,868.4,1206.7,1524.4
12008,1111.4,1263.3,868.4,1210.5,1523.4
12009,1111.4,1260.5,868.2,1207.2,1522.4
12010,1110.5,1260.8,872.2,1210.9,1521.4
12011,1110.3,1261.3,873.2,1211.9,1520.4
12012,1114.3,1261.3,869.5,1212.1,1520.4
12013,1115.3,1262.3,873.5,1208.2,1519.4
12014,1116.3,1258.8,870.1,1212.2,1523.3
